,imdb_id,original_title,avg_vote,release_year
2404,tt0368933,The Princess Diaries 2: Royal Engagement,5.8,2004
1648,tt0348836,Gothika,5.8,2003
249,tt2106361,Into the Storm,5.8,2014
928,tt0373051,Journey to the Center of the Earth,5.8,2008
3495,tt0100502,RoboCop 2,5.8,1990
981,tt1132626,Saw V,5.8,2008
3517,tt0099739,Hard to Kill,5.8,1990
1611,tt0311429,The League of Extraordinary Gentlemen,5.8,2003
173,tt1291150,Teenage Mutant Ninja Turtles,5.8,2014
112,tt2515034,The Gunman,5.8,2015
75,tt2279339,Love the Coopers,5.8,2015
3726,tt0077766,Jaws 2,5.8,1978
2307,tt0408345,Firewall,5.8,2006
1474,tt1397514,Journey 2: The Mysterious Island,5.8,2012
1475,tt1496422,The Paperboy,5.8,2012
1489,tt1506999,Haywire,5.8,2012
337,tt0076271,Kingdom of the Spiders,5.8,1977
353,tt1190080,2012,5.8,2009
1371,tt0303933,Drumline,5.8,2002
361,tt1046173,G.I. Joe: The Rise of Cobra,5.8,2009
2494,tt0080453,The Blue Lagoon,5.8,1980
1834,tt1854564,Percy Jackson: Sea of Monsters,5.8,2013
1831,tt1583421,G.I. Joe: Retaliation,5.8,2013
2225,tt0455967,John Tucker Must Die,5.8,2006
489,tt1129445,Amelia,5.8,2009
3152,tt0120828,Six Days Seven Nights,5.8,1998
1283,tt0280590,Mr. Deeds,5.8,2002
468,tt0875034,Nine,5.8,2009
3196,tt0120694,Halloween: H20,5.8,1998
1786,tt0119142,For Richer or Poorer,5.8,1997
1785,tt0120524,Wishmaster,5.8,1997
1773,tt0120004,The Relic,5.8,1997
2464,tt0324127,Suspect Zero,5.8,2004
445,tt0450405,Cirque du Freak: The Vampire's Assistant,5.8,2009
1328,tt0278435,Enough,5.8,2002
1329,tt0293815,Friday After Next,5.8,2002
1330,tt0280030,Return to Never Land,5.8,2002
1331,tt0282687,Life or Something Like It,5.8,2002
2454,tt0338325,Paparazzi,5.8,2004
3277,tt0102070,Hudson Hawk,5.8,1991
2448,tt0356618,The Forgotten,5.8,2004
2248,tt0457510,Nacho Libre,5.8,2006
384,tt1034032,Gamer,5.8,2009
3324,tt0095956,Rambo III,5.8,1988
2196,tt0452594,The Break-Up,5.8,2006
3353,tt0095904,Prison,5.8,1988
1482,tt1440129,Battleship,5.8,2012
2580,tt0408839,The Heartbreak Kid,5.8,2007
670,tt1361313,The Extra Man,5.8,2010
806,tt0146316,Lara Croft: Tomb Raider,5.8,2001
857,tt0221218,The Glass House,5.8,2001
1148,tt0990407,The Green Hornet,5.8,2011
2760,tt0114508,Species,5.8,1995
1170,tt0999913,Straw Dogs,5.8,2011
2171,tt0408524,Bad News Bears,5.8,2005
628,tt1612774,Rubber,5.8,2010
2820,tt0114576,Sudden Death,5.8,1995
2680,tt0078723,1941,5.8,1979
2647,tt0484111,The Good Night,5.8,2007
1134,tt1622979,Final Destination 5,5.8,2011
2643,tt0472071,Death Defying Acts,5.8,2007
2948,tt0116225,Escape from L.A.,5.8,1996
657,tt1514041,4.3.2.1,5.8,2010
2750,tt0085780,The Keep,5.8,1983
704,tt0146675,End of Days,5.8,1999
1220,tt1640548,Rampart,5.8,2011
2955,tt0116669,Jack,5.8,1996
761,tt0164114,Drive Me Crazy,5.8,1999
2873,tt0103924,Captain Ron,5.8,1992
1191,tt1778304,Paranormal Activity 3,5.8,2011
2784,tt0113855,Mortal Kombat,5.8,1995
1948,tt1758795,The To Do List,5.8,2013
673,tt1220634,Resident Evil: Afterlife,5.8,2010
1095,tt0480687,Hall Pass,5.8,2011
1895,tt1814621,Admission,5.7,2013
2924,tt0115433,101 Dalmatians,5.7,1996
1133,tt1217613,Battle: Los Angeles,5.7,2011
1946,tt1413495,Paranoia,5.7,2013
1174,tt1640711,A Few Best Men,5.7,2011
819,tt0277371,Not Another Teen Movie,5.7,2001
2272,tt0436331,Friends with Money,5.7,2006
1891,tt1321511,Oldboy,5.7,2013
3499,tt0099385,Death Warrant,5.7,1990
1706,tt0338466,Stuck on You,5.7,2003
811,tt0133152,Planet of the Apes,5.7,2001
3048,tt0183523,Mission to Mars,5.7,2000
3047,tt0199753,Red Planet,5.7,2000
1558,tt1694020,The Guilt Trip,5.7,2012
1675,tt0303816,Cabin Fever,5.7,2003
1965,tt1828959,Make Your Move,5.7,2013
978,tt0369436,Four Christmases,5.7,2008
3073,tt0186894,Bounce,5.7,2000
3074,tt0160009,The Art of War,5.7,2000
1158,tt1598822,New Year's Eve,5.7,2011
2462,tt0331953,Club Dread,5.7,2004
1594,tt2126362,Stitches,5.7,2012
2783,tt0112760,Cutthroat Island,5.7,1995
444,tt0913354,Armored,5.7,2009
213,tt1959490,Noah,5.7,2014
1590,tt1876451,Sparkle,5.7,2012
3093,tt0192255,The Little Vampire,5.7,2000
1845,tt1691917,Planes,5.7,2013
3091,tt0171356,Gun Shy,5.7,2000
3090,tt0186045,Drowning Mona,5.7,2000
1866,tt1308729,Bullet to the Head,5.7,2013
1584,tt1710396,Joyful Noise,5.7,2012
2778,tt0113481,Johnny Mnemonic,5.7,1995
2608,tt0457433,Perfect Stranger,5.7,2007
2426,tt0374102,Open Water,5.7,2004
3119,tt0083972,Friday the 13th Part III,5.7,1982
734,tt0139414,Lake Placid,5.7,1999
2716,tt0087050,Children of the Corn,5.7,1984
1879,tt2024432,Identity Thief,5.7,2013
785,tt0155776,Jawbreaker,5.7,1999
2663,tt0778661,Daddy's Little Girls,5.7,2007
148,tt1490785,I Saw the Light,5.7,2015
144,tt2366608,Lost River,5.7,2015
3357,tt0094701,Bad Dreams,5.7,1988
3356,tt0095107,Ernest Saves Christmas,5.7,1988
764,tt0205000,Deuce Bigalow: Male Gigolo,5.7,1999
1201,tt1366344,The Sitter,5.7,2011
459,tt1247704,Women in Trouble,5.7,2009
2800,tt0113845,Money Train,5.7,1995
265,tt1430612,Brick Mansions,5.7,2014
3691,tt0091993,SpaceCamp,5.7,1986
2939,tt0115857,Chain Reaction,5.7,1996
3173,tt0134619,Disturbing Behavior,5.7,1998
2031,tt0120667,Fantastic Four,5.7,2005
3174,tt0120595,Babe: Pig in the City,5.7,1998
1952,tt1487931,Khumba,5.7,2013
68,tt3332064,Pan,5.7,2015
62,tt2679042,Hitman: Agent 47,5.7,2015
3434,tt0071110,Airport 1975,5.7,1974
1343,tt0300532,Blue Crush,5.7,2002
2447,tt0337579,Barbershop 2:  Back in Business,5.7,2004
2039,tt0371606,Chicken Little,5.7,2005
413,tt0899106,Love Happens,5.7,2009
293,tt3177316,Honeymoon,5.7,2014
1655,tt0329101,Freddy vs. Jason,5.7,2003
1509,tt1298649,The Watch,5.7,2012
959,tt0770752,Fool's Gold,5.7,2008
1657,tt0318155,Looney Tunes: Back in Action,5.7,2003
407,tt1075417,Race to Witch Mountain,5.7,2009
283,tt3210686,Son of God,5.7,2014
1498,tt1586265,What to Expect When You're Expecting,5.7,2012
1122,tt0822847,Priest,5.7,2011
1490,tt1646987,Wrath of the Titans,5.7,2012
1735,tt0119345,I Know What You Did Last Summer,5.7,1997
3689,tt0090660,Armed and Dangerous,5.7,1986
2649,tt0435528,Whisper,5.7,2007
3206,tt0120741,Jane Austen's Mafia!,5.7,1998
905,tt0186589,Sugar & Spice,5.7,2001
3214,tt0120703,How Stella Got Her Groove Back,5.7,1998
1119,tt1509767,The Three Musketeers,5.7,2011
1823,tt2184339,The Purge,5.7,2013
568,tt0817230,Valentine's Day,5.7,2010
2250,tt0409182,Poseidon,5.7,2006
3669,tt0091778,Poltergeist II: The Other Side,5.7,1986
1199,tt1334512,Arthur,5.7,2011
1912,tt1602613,Only God Forgives,5.7,2013
743,tt0185371,House on Haunted Hill,5.7,1999
1234,tt1640484,Jumping the Broom,5.7,2011
3331,tt0095742,A Nightmare on Elm Street 4: The Dream Master,5.7,1988
1642,tt0300556,Timeline,5.7,2003
251,tt1742334,Sabotage,5.7,2014
637,tt1321509,Death at a Funeral,5.7,2010
3010,tt0200550,Coyote Ugly,5.7,2000
2253,tt0463034,"You, Me and Dupree",5.6,2006
2767,tt0113492,Judge Dredd,5.6,1995
2236,tt0445946,The Contract,5.6,2006
1666,tt0301470,Jeepers Creepers 2,5.6,2003
971,tt0364970,Babylon A.D.,5.6,2008
1632,tt0286716,Hulk,5.6,2003
866,tt0242445,Exit Wounds,5.6,2001
1419,tt0111255,The Specialist,5.6,1994
2591,tt0455960,The Hitcher,5.6,2007
1395,tt0109254,Beverly Hills Cop III,5.6,1994
491,tt1095174,New in Town,5.6,2009
232,tt2096672,Dumb and Dumber To,5.6,2014
2422,tt0381707,White Chicks,5.6,2004
3509,tt0099165,The Bonfire of the Vanities,5.6,1990
1679,tt0305669,Bringing Down The House,5.6,2003
2035,tt0395699,The Pacifier,5.6,2005
1980,tt1966566,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,5.6,2013
1154,tt1152398,Beastly,5.6,2011
303,tt2581244,Life After Beth,5.6,2014
2385,tt0346491,Alexander,5.6,2004
1691,tt0295289,A Guy Thing,5.6,2003
1844,tt0790736,R.I.P.D.,5.6,2013
3171,tt0146336,Urban Legend,5.6,1998
1299,tt0304669,The Santa Clause 2,5.6,2002
1044,tt0486674,What Just Happened,5.6,2008
2719,tt0087015,C.H.U.D.,5.6,1984
252,tt2011159,No Good Deed,5.6,2014
3402,tt0092746,Cherry 2000,5.6,1987
2176,tt0382628,Dark Water,5.6,2005
2421,tt0335559,Win a Date with Tad Hamilton!,5.6,2004
1625,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,5.6,2003
2382,tt0370263,AVP: Alien vs. Predator,5.6,2004
1663,tt0317303,Daddy Day Care,5.6,2003
1515,tt1655460,Wanderlust,5.6,2012
3037,tt0192614,The Skulls,5.6,2000
1711,tt0318283,Alex & Emma,5.6,2003
106,tt2268016,Magic Mike XXL,5.6,2015
1902,tt2002718,Machete Kills,5.6,2013
1905,tt2132285,The Bling Ring,5.6,2013
3665,tt0091828,Raw Deal,5.6,1986
617,tt1369706,The Ward,5.6,2010
2138,tt0388500,Beauty Shop,5.6,2005
709,tt0163187,Runaway Bride,5.6,1999
2930,tt0116705,Jingle All the Way,5.6,1996
569,tt1270761,Don't Be Afraid of the Dark,5.6,2010
570,tt1477076,Saw 3D,5.6,2010
1015,tt1000774,Sex and the City,5.6,2008
598,tt1536044,Paranormal Activity 2,5.6,2010
893,tt0249478,Domestic Disturbance,5.6,2001
1484,tt1667353,Mirror Mirror,5.6,2012
2249,tt0387877,The Black Dahlia,5.6,2006
2798,tt0114857,Virtuosity,5.6,1995
2615,tt0452625,Good Luck Chuck,5.6,2007
3684,tt0092076,The Texas Chainsaw Massacre 2,5.6,1986
3685,tt0091276,Invaders from Mars,5.6,1986
614,tt1320244,The Last Exorcism,5.6,2010
80,tt1881002,Maggie,5.6,2015
2046,tt0377471,Be Cool,5.6,2005
2936,tt0117218,The Nutty Professor,5.6,1996
1351,tt0280486,Bad Company,5.6,2002
423,tt1160368,12 Rounds,5.6,2009
2938,tt0117420,The Quest,5.6,1996
2044,tt0369735,Monster-in-Law,5.6,2005
2574,tt0486583,Fred Claus,5.6,2007
122,tt3862750,The Perfect Guy,5.6,2015
1087,tt1284575,Bad Teacher,5.6,2011
601,tt1385867,Cop Out,5.6,2010
1862,tt1931435,The Big Wedding,5.6,2013
2217,tt0427229,Failure to Launch,5.6,2006
176,tt2109248,Transformers: Age of Extinction,5.6,2014
1865,tt2364841,Runner Runner,5.6,2013
443,tt0892767,Horsemen,5.6,2009
2603,tt0848557,Diary of the Dead,5.6,2007
1249,tt0480239,Atlas Shrugged Part I,5.6,2011
1699,tt0191133,The Fighting Temptations,5.6,2003
1578,tt1867093,The Samaritan,5.6,2012
3582,tt0108147,Sister Act 2: Back in the Habit,5.6,1993
2544,tt0486576,4: Rise of the Silver Surfer,5.6,2007
1576,tt1925431,Fire with Fire,5.6,2012
1794,tt0119709,Most Wanted,5.6,1997
3587,tt0106701,Dennis the Menace,5.6,1993
3057,tt0134084,Scream 3,5.6,2000
1215,tt1486193,5 Days of War,5.6,2011
560,tt1038919,The Bounty Hunter,5.6,2010
374,tt0362478,The Box,5.6,2009
1242,tt1726589,L!fe Happens,5.6,2011
3290,tt0101764,Double Impact,5.6,1991
2116,tt0384642,Kicking & Screaming,5.6,2005
2962,tt0117372,The Preacher's Wife,5.6,1996
855,tt0225071,Angel Eyes,5.6,2001
2607,tt0444682,The Reaping,5.6,2007
77,tt2401097,Tracers,5.6,2015
1792,tt0119896,Picture Perfect,5.5,1997
2034,tt0402022,Ã†on Flux,5.5,2005
1338,tt0284490,Showtime,5.5,2002
1668,tt0285531,Dreamcatcher,5.5,2003
1667,tt0306841,The Lizzie McGuire Movie,5.5,2003
1159,tt1240982,Your Highness,5.5,2011
420,tt0365929,Whiteout,5.5,2009
2467,tt0339412,Mr. 3000,5.5,2004
2782,tt0114781,Under Siege 2: Dark Territory,5.5,1995
3362,tt0094919,Critters 2,5.5,1988
3251,tt0098320,Shocker,5.5,1989
2015,tt0089730,Once Bitten,5.5,1985
2060,tt0398375,Rumor Has It...,5.5,2005
3342,tt0094612,Action Jackson,5.5,1988
3231,tt0098382,Star Trek V: The Final Frontier,5.5,1989
2859,tt0104409,Hellraiser III: Hell on Earth,5.5,1992
2256,tt0424993,Employee of the Month,5.5,2006
2257,tt0466909,The Omen,5.5,2006
2433,tt0327247,The Whole Ten Yards,5.5,2004
1784,tt0119664,Metro,5.5,1997
3416,tt0092974,Ernest Goes to Camp,5.5,1987
386,tt1078940,Couples Retreat,5.5,2009
3336,tt0094890,Cocoon: The Return,5.5,1988
400,tt0901476,Bride Wars,5.5,2009
1662,tt0305711,Just Married,5.5,2003
1090,tt1133985,Green Lantern,5.5,2011
2714,tt0087727,Missing in Action,5.5,1984
2658,tt0770772,I Think I Love My Wife,5.5,2007
1416,tt0111400,Terminal Velocity,5.5,1994
54,tt3045616,Mortdecai,5.5,2015
2710,tt0087062,City Heat,5.5,1984
195,tt1121096,Seventh Son,5.5,2014
533,tt0970866,Little Fockers,5.5,2010
883,tt0227538,Spy Kids,5.5,2001
779,tt0129280,The Out-of-Towners,5.5,1999
2154,tt0443295,"Yours, Mine & Ours",5.5,2005
782,tt0196857,Play It to the Bone,5.5,1999
1973,tt1758595,Diana,5.5,2013
1432,tt0109067,The Air Up There,5.5,1994
661,tt1270835,Hatchet II,5.5,2010
2323,tt0452637,Lady in the Water,5.5,2006
990,tt0960144,You Don't Mess With the Zohan,5.5,2008
3075,tt0202402,Whatever It Takes,5.5,2000
3699,tt0069768,Battle for the Planet of the Apes,5.5,1973
2992,tt0117653,Silent Trigger,5.5,1996
136,tt3164256,Rock the Kasbah,5.5,2015
2132,tt0361089,Valiant,5.5,2005
1061,tt0494652,Welcome Home Roscoe Jenkins,5.5,2008
584,tt1103153,Killers,5.5,2010
3006,tt0160127,Charlie's Angels,5.5,2000
626,tt1470023,MacGruber,5.5,2010
113,tt3713166,Unfriended,5.5,2015
3034,tt0242423,"Dude, Whereâ€™s My Car?",5.5,2000
2510,tt0080421,Battle Beyond the Stars,5.5,1980
1619,tt0306047,Scary Movie 3,5.5,2003
879,tt0192111,Head Over Heels,5.5,2001
979,tt0852713,The House Bunny,5.5,2008
2870,tt0104692,The Lawnmower Man,5.5,1992
1487,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,5.5,2012
2590,tt0498353,Hostel: Part II,5.5,2007
2869,tt0103859,Boomerang,5.5,1992
474,tt0758746,Friday the 13th,5.5,2009
1305,tt0277296,The Scorpion King,5.5,2002
2752,tt0086346,Spacehunter: Adventures in the Forbidden Zone,5.5,1983
13,tt2120120,Pixels,5.5,2015
1301,tt0288477,Ghost Ship,5.5,2002
2968,tt0117011,Maximum Risk,5.5,1996
2232,tt0449089,RV,5.5,2006
1508,tt1656186,Stolen,5.5,2012
1291,tt0233469,Collateral Damage,5.5,2002
944,tt0970416,The Day the Earth Stood Still,5.5,2008
3680,tt0091499,Maximum Overdrive,5.5,1986
1931,tt1376213,The Adventurer: The Curse of the Midas Box,5.5,2013
1988,tt0089686,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.5,1985
2077,tt0452598,Cheaper by the Dozen 2,5.5,2005
500,tt1103982,The Girlfriend Experience,5.5,2009
2268,tt0414853,Barnyard,5.5,2006
2144,tt0375210,White Noise,5.5,2005
1098,tt1486185,Red Riding Hood,5.5,2011
238,tt1921064,Pompeii,5.5,2014
1280,tt0243585,Stuart Little 2,5.5,2002
1518,tt1232200,That's My Boy,5.5,2012
1631,tt0298814,The Core,5.5,2003
1227,tt0893412,From Prada to Nada,5.5,2011
965,tt0467197,Max Payne,5.4,2008
1537,tt1234719,Red Dawn,5.4,2012
2653,tt0775539,Stomp the Yard,5.4,2007
1164,tt1305591,Mars Needs Moms,5.4,2011
3738,tt0078504,The Wiz,5.4,1978
56,tt2717822,Blackhat,5.4,2015
1358,tt0265298,Big Fat Liar,5.4,2002
2648,tt0462396,The Last Legion,5.4,2007
2638,tt0446013,Pathfinder,5.4,2007
1526,tt1440732,Bel Ami,5.4,2012
1020,tt0974613,The Other Man,5.4,2008
1369,tt0261289,Serving Sara,5.4,2002
1541,tt1258972,The Man with the Iron Fists,5.4,2012
1138,tt0479997,Season of the Witch,5.4,2011
275,tt2088003,Big Game,5.4,2014
304,tt2667960,Miss Julie,5.4,2014
756,tt0138304,The Astronaut's Wife,5.4,1999
309,tt3014666,Moms' Night Out,5.4,2014
2587,tt0425430,The Messengers,5.4,2007
261,tt3322940,Annabelle,5.4,2014
2419,tt0299172,Home on the Range,5.4,2004
2271,tt0417148,Snakes on a Plane,5.4,2006
2768,tt0112462,Batman Forever,5.4,1995
2274,tt0405336,Southland Tales,5.4,2006
1620,tt0322589,Honey,5.4,2003
1613,tt0283426,The Jungle Book 2,5.4,2003
1429,tt0108395,A Troll in Central Park,5.4,1994
1554,tt1663143,Fun Size,5.4,2012
1587,tt1855325,Resident Evil: Retribution,5.4,2012
152,tt3268668,Captive,5.4,2015
3360,tt0097257,Earth Girls Are Easy,5.4,1988
2251,tt0465142,American Dreamz,5.4,2006
143,tt2358925,Unfinished Business,5.4,2015
2115,tt0430308,Get Rich or Die Tryin',5.4,2005
130,tt1243974,Aloha,5.4,2015
1002,tt0406759,The Eye,5.4,2008
1004,tt0814022,Bangkok Dangerous,5.4,2008
3346,tt0095687,My Stepmother is an Alien,5.4,1988
724,tt0141098,Forces of Nature,5.4,1999
2674,tt0080491,Caligola,5.4,1979
1222,tt1604171,Prom,5.4,2011
2791,tt0114614,Tank Girl,5.4,1995
629,tt1273678,The Spy Next Door,5.4,2010
3162,tt0118998,Doctor Dolittle,5.4,1998
3068,tt0204175,Boys and Girls,5.4,2000
564,tt1212436,The Back-Up Plan,5.4,2010
1180,tt1411704,Hop,5.4,2011
607,tt1423995,Stone,5.4,2010
457,tt0775552,Aliens in the Attic,5.4,2009
610,tt0464154,Piranha 3D,5.4,2010
1332,tt0240900,Slackers,5.4,2002
2509,tt0081383,Prom Night,5.4,1980
1172,tt0472181,The Smurfs,5.4,2011
438,tt0976238,Old Dogs,5.4,2009
437,tt1179891,My Bloody Valentine,5.4,2009
1852,tt2191701,Grown Ups 2,5.4,2013
1075,tt1502404,Drive Angry,5.4,2011
3149,tt0120685,Godzilla,5.4,1998
2569,tt0413099,Evan Almighty,5.4,2007
2969,tt0116320,Fled,5.4,1996
627,tt1341188,How Do You Know,5.4,2010
2964,tt0117826,Bordello of Blood,5.4,1996
3178,tt0144120,Bride of Chucky,5.4,1998
2449,tt0252028,Surviving Christmas,5.4,2004
479,tt0785006,Hotel for Dogs,5.4,2009
870,tt0246989,Tomcats,5.4,2001
3086,tt0217756,Ready to Rumble,5.4,2000
2221,tt0397078,Just My Luck,5.4,2006
1204,tt1594562,The Innkeepers,5.4,2011
1306,tt0297181,I Spy,5.4,2002
1186,tt1674784,Trespass,5.3,2011
1609,tt0287978,Daredevil,5.3,2003
504,tt1170391,Beautiful,5.3,2009
1304,tt0160184,D-Tox,5.3,2002
1822,tt1606378,A Good Day to Die Hard,5.3,2013
271,tt2403021,The Green Inferno,5.3,2014
1678,tt0199626,In the Cut,5.3,2003
773,tt0145893,Simply Irresistible,5.3,1999
770,tt0133046,Teaching Mrs. Tingle,5.3,1999
1768,tt0120177,Spawn,5.3,1997
2416,tt0327162,The Stepford Wives,5.3,2004
319,tt2494384,Aloft,5.3,2014
2211,tt0405469,The Wild,5.3,2006
1326,tt0238546,Queen of the Damned,5.3,2002
1192,tt1578275,The Dilemma,5.3,2011
2425,tt0315297,Twisted,5.3,2004
146,tt3707106,By the Sea,5.3,2015
2289,tt0429591,Aquamarine,5.3,2006
1846,tt2101441,Spring Breakers,5.3,2013
1694,tt0329717,Hollywood Homicide,5.3,2003
3401,tt0093737,The Pick-up Artist,5.3,1987
2984,tt0116322,Flipper,5.3,1996
431,tt0457400,Land of the Lost,5.3,2009
3344,tt0095179,Friday the 13th Part VII: The New Blood,5.3,1988
843,tt0209475,The Wedding Planner,5.3,2001
2135,tt0397065,House of Wax,5.3,2005
2822,tt0112715,Congo,5.3,1995
501,tt1142433,Post Grad,5.3,2009
820,tt0257106,Scary Movie 2,5.3,2001
298,tt3099498,Tusk,5.3,2014
1557,tt1920849,Bachelorette,5.3,2012
11,tt1617661,Jupiter Ascending,5.3,2015
1859,tt2193215,The Counselor,5.3,2013
2818,tt0113451,Jade,5.3,1995
2630,tt0762114,License to Wed,5.3,2007
2472,tt0361841,Little Black Book,5.3,2004
2473,tt0312329,Against the Ropes,5.3,2004
150,tt1841642,Demonic,5.3,2015
2313,tt0475944,The Covenant,5.3,2006
2823,tt0114345,The Scarlet Letter,5.3,1995
1276,tt0252076,Maid in Manhattan,5.3,2002
87,tt2752772,Sinister 2,5.3,2015
51,tt2058673,Point Break,5.3,2015
1925,tt2017020,The Smurfs 2,5.3,2013
745,tt0156934,Random Hearts,5.3,1999
1748,tt0119137,Flubber,5.3,1997
3487,tt0100507,Rocky V,5.3,1990
240,tt1823664,Annie,5.3,2014
753,tt0163579,Chill Factor,5.3,1999
1713,tt0383995,Les Clefs de bagnole,5.3,2003
1995,tt0089421,King Solomon's Mines,5.3,1985
1546,tt1598828,One for the Money,5.3,2012
1906,tt2171867,Empire State,5.2,2013
3295,tt0102782,Return to the Blue Lagoon,5.2,1991
2476,tt0337917,Catch That Kid,5.2,2004
1671,tt0304711,The Order,5.2,2003
151,tt2325977,Strangerland,5.2,2015
3631,tt0061452,Casino Royale,5.2,1967
646,tt1213012,Alpha and Omega,5.2,2010
2511,tt0081777,Xanadu,5.2,1980
3211,tt0124102,Strangeland,5.2,1998
3051,tt0208988,Get Carter,5.2,2000
3083,tt0213790,The Ladies Man,5.2,2000
3026,tt0208003,Big Momma's House,5.2,2000
922,tt0859163,The Mummy: Tomb of the Dragon Emperor,5.2,2008
1412,tt0109456,Color of Night,5.2,1994
104,tt2938956,The Transporter Refueled,5.2,2015
1319,tt0253867,The Sweetest Thing,5.2,2002
1781,tt0118570,Air Bud,5.2,1997
2095,tt0376105,Racing Stripes,5.2,2005
2886,tt0082948,Private Lessons,5.2,1981
1051,tt0490181,Mutant Chronicles,5.2,2008
452,tt1288403,Universal Soldier: Regeneration,5.2,2009
916,tt1099212,Twilight,5.2,2008
1235,tt1767382,Silent House,5.2,2011
3257,tt0097474,Halloween 5: The Revenge of Michael Myers,5.2,1989
2829,tt0113965,Never Talk to Strangers,5.2,1995
2528,tt0259324,Ghost Rider,5.2,2007
3144,tt0120738,Lost in Space,5.2,1998
2285,tt0455612,Madea's Family Reunion,5.2,2006
2146,tt0449086,Dominion: Prequel to the Exorcist,5.2,2005
394,tt1131734,Jennifer's Body,5.2,2009
397,tt1144884,The Final Destination,5.2,2009
1355,tt0157472,Clockstoppers,5.2,2002
3496,tt0100240,The Neverending Story II: The Next Chapter,5.2,1990
1150,tt0816462,Conan the Barbarian,5.2,2011
142,tt2918436,The Lazarus Effect,5.2,2015
2960,tt0116514,Hellraiser: Bloodline,5.2,1996
3282,tt0102558,Nothing but Trouble,5.2,1991
2102,tt0376108,Rebound,5.2,2005
2443,tt0204313,Exorcist: The Beginning,5.2,2004
1106,tt1222817,Zookeeper,5.2,2011
371,tt1114740,Paul Blart: Mall Cop,5.2,2009
1920,tt1762399,Walking With Dinosaurs,5.2,2013
3233,tt0097981,A Nightmare on Elm Street 5: The Dream Child,5.2,1989
1160,tt1772240,Apollo 18,5.2,2011
2538,tt0952640,Alvin and the Chipmunks,5.2,2007
2787,tt0113820,Mighty Morphin Power Rangers: The Movie,5.2,1995
1327,tt0287717,Spy Kids 2: Island of Lost Dreams,5.2,2002
3625,tt0107504,Man's Best Friend,5.2,1993
156,tt3018070,Stonewall,5.2,2015
578,tt1179056,A Nightmare on Elm Street,5.2,2010
2480,tt0361925,Welcome to Mooseport,5.2,2004
3370,tt0098180,Red Scorpion,5.2,1988
585,tt1038686,Legion,5.2,2010
2076,tt0419706,Doom,5.2,2005
1302,tt0267913,Scooby-Doo,5.1,2002
1999,tt0089893,Red Sonja,5.1,1985
2284,tt0457495,Stormbreaker,5.1,2006
662,tt1013860,Dylan Dog: Dead of Night,5.1,2010
2213,tt0449010,Eragon,5.1,2006
757,tt0120764,My Favorite Martian,5.1,1999
494,tt1232783,Sorority Row,5.1,2009
140,tt2637294,Hot Tub Time Machine 2,5.1,2015
262,tt1418377,"I, Frankenstein",5.1,2014
288,tt2235779,The Quiet Ones,5.1,2014
933,tt0443649,"10,000 BC",5.1,2008
2737,tt0086129,Porky's II: The Next Day,5.1,1983
1555,tt1731697,The Lords of Salem,5.1,2012
2126,tt0382992,Stealth,5.1,2005
1796,tt0118604,An American Werewolf in Paris,5.1,1997
2244,tt0349467,Freedomland,5.1,2006
3690,tt0090856,Club Paradise,5.1,1986
3234,tt0097138,Cyborg,5.1,1989
1582,tt1480656,Cosmopolis,5.1,2012
114,tt2967224,Hot Pursuit,5.1,2015
1704,tt0313911,Agent Cody Banks,5.1,2003
2215,tt0362120,Scary Movie 4,5.1,2006
174,tt1956620,Sex Tape,5.1,2014
1125,tt1600195,Abduction,5.1,2011
380,tt0436339,G-Force,5.1,2009
671,tt1403988,The Romantics,5.1,2010
1426,tt0110907,PrÃªt-Ã -Porter,5.1,1994
894,tt0234829,Summer Catch,5.1,2001
2305,tt0433386,The Grudge 2,5.1,2006
2623,tt0804507,La terza madre,5.1,2007
2314,tt0455857,When a Stranger Calls,5.1,2006
1939,tt1171222,Baggage Claim,5.1,2013
2166,tt0401815,Tamara,5.1,2005
3292,tt0103956,Child's Play 3,5.1,1991
2162,tt0402901,The Cave,5.1,2005
2085,tt0377818,The Dukes of Hazzard,5.1,2005
1545,tt1712170,Alex Cross,5.1,2012
3572,tt0108162,Sliver,5.1,1993
3210,tt0119304,Home Fries,5.1,1998
1539,tt0383010,The Three Stooges,5.1,2012
1774,tt0119123,Fire Down Below,5.1,1997
1959,tt0884726,Legends of Oz: Dorothy's Return,5.1,2013
827,tt0239395,Cats & Dogs,5.1,2001
2333,tt0441796,Stay Alive,5.1,2006
2474,tt0365125,A Dirty Shame,5.1,2004
1011,tt0865554,The Informers,5.0,2008
1646,tt0338094,The Haunted Mansion,5.0,2003
1012,tt0949731,The Happening,5.0,2008
1030,tt0765476,Meet Dave,5.0,2008
1950,tt1532958,Battle of the Year,5.0,2013
654,tt1305583,Our Family Wedding,5.0,2010
1942,tt2473682,Paranormal Activity: The Marked Ones,5.0,2013
2118,tt0257516,Cursed,5.0,2005
792,tt0120836,Lost & Found,5.0,1999
615,tt0808510,Tooth Fairy,5.0,2010
1911,tt2243537,A Haunted House,5.0,2013
2728,tt0086393,Superman III,5.0,1983
1036,tt0430770,The Women,5.0,2008
